label	parent	node	branch.length	families	clade
Chirindia_swynnertoni	10969	4077	49.769831	Amphisbaenidae	Amphisbaenia
Chironius_bicarinatus	6984	70	5.38620775	Colubridae	Alethinophidia
Chironius_brazili	6986	67	2.084011	Colubridae	Alethinophidia
Chironius_carinatus	6992	74	3.133972	Colubridae	Alethinophidia
Chironius_challenger	6997	84	6.993993	Colubridae	Alethinophidia
Chironius_diamantina	6986	68	2.084011	Colubridae	Alethinophidia
Chironius_exoletus	6991	76	4.510997333	Colubridae	Alethinophidia
Chironius_flavolineatus	6985	69	4.885509667	Colubridae	Alethinophidia
Chironius_flavopictus	6990	77	5.4804255	Colubridae	Alethinophidia
Chironius_foveatus	6988	72	1.886167	Colubridae	Alethinophidia
Chironius_fuscus	6996	82	5.884205	Colubridae	Alethinophidia
Chironius_grandisquamis	6997	85	6.993993	Colubridae	Alethinophidia
Chironius_laevicollis	6995	80	3.549983	Colubridae	Alethinophidia
Chironius_laurenti	6988	71	1.886167	Colubridae	Alethinophidia
Chironius_leucometapus	6994	81	5.829496333	Colubridae	Alethinophidia
Chironius_maculoventris	6992	75	3.133972	Colubridae	Alethinophidia
Chironius_monticola	6996	83	5.884205	Colubridae	Alethinophidia
Chironius_multiventris	6987	73	2.466601	Colubridae	Alethinophidia
Chironius_quadricarinatus	6989	78	6.2676224	Colubridae	Alethinophidia
Chironius_scurrulus	6995	79	3.549983	Colubridae	Alethinophidia
Chlamydosaurus_kingii	10217	3323	8.7341424	Agamidae	Iguania
Chondrodactylus_angulifer	12515	5618	30.3588385	Gekkonidae	Gekkota
Chondrodactylus_bibronii	12516	5617	16.3283576	Gekkonidae	Gekkota
Chondrodactylus_fitzsimonsi	12519	5614	6.126476	Gekkonidae	Gekkota
Chondrodactylus_laevigatus	12517	5616	12.33894075	Gekkonidae	Gekkota
Chondrodactylus_pulitzerae	12519	5613	6.126476	Gekkonidae	Gekkota
Chondrodactylus_turneri	12518	5615	8.243583	Gekkonidae	Gekkota
Christinus_alexanderi	12731	5831	9.191759	Gekkonidae	Gekkota
Christinus_guentheri	12730	5833	11.692286	Gekkonidae	Gekkota
Christinus_marmoratus	12731	5832	9.191759	Gekkonidae	Gekkota
Chrysopelea_ornata	7352	447	5.465195	Colubridae	Alethinophidia
Chrysopelea_paradisi	7352	446	5.465195	Colubridae	Alethinophidia
Chrysopelea_pelias	7351	448	7.220359	Colubridae	Alethinophidia
Chrysopelea_taprobanica	7350	449	10.33985	Colubridae	Alethinophidia
Clelia_clelia	7668	749	1.210648	Dipsadidae	Alethinophidia
Clelia_equatoriana	7667	751	1.375885	Dipsadidae	Alethinophidia
Clelia_plumbea	7668	750	1.210648	Dipsadidae	Alethinophidia
Clonophis_kirtlandii	7425	520	3.691626	Colubridae	Alethinophidia
Cnemaspis_adii	12549	5642	10.598525	Gekkonidae	Gekkota
Cnemaspis_affinis	12912	6014	1.229794	Gekkonidae	Gekkota
Cnemaspis_africana	12760	5867	28.50639233	Gekkonidae	Gekkota
Cnemaspis_ajijae	12554	5650	10.328733	Gekkonidae	Gekkota
Cnemaspis_alwisi	12702	5803	7.582574	Gekkonidae	Gekkota
Cnemaspis_amboliensis	12547	5644	12.3924626	Gekkonidae	Gekkota
Cnemaspis_argus	12913	6019	8.082847	Gekkonidae	Gekkota
Cnemaspis_aurantiacopes	12939	6046	10.69354233	Gekkonidae	Gekkota
Cnemaspis_baueri	12919	6023	8.339824	Gekkonidae	Gekkota
Cnemaspis_bayuensis	12908	6006	0.764419	Gekkonidae	Gekkota
Cnemaspis_bidongensis	12921	6020	2.926693	Gekkonidae	Gekkota
Cnemaspis_biocellata	12942	6050	9.178349	Gekkonidae	Gekkota
Cnemaspis_boulengeri	12944	6052	23.545154	Gekkonidae	Gekkota
Cnemaspis_caudanivea	12937	6043	10.047027	Gekkonidae	Gekkota
Cnemaspis_chanardi	12932	6040	5.10259475	Gekkonidae	Gekkota
Cnemaspis_chanthaburiensis	12940	6045	8.022972	Gekkonidae	Gekkota
Cnemaspis_dickersonae	12761	5865	21.993576	Gekkonidae	Gekkota
Cnemaspis_dringi	12923	6027	17.859284	Gekkonidae	Gekkota
Cnemaspis_flavigaster	12925	6031	0.649216	Gekkonidae	Gekkota
Cnemaspis_flaviventralis	12554	5651	10.328733	Gekkonidae	Gekkota
Cnemaspis_flavolineata	12904	6008	10.77881417	Gekkonidae	Gekkota
Cnemaspis_gemunu	12703	5808	6.349843	Gekkonidae	Gekkota
Cnemaspis_girii	12553	5648	3.773398	Gekkonidae	Gekkota
Cnemaspis_goaensis	12545	5646	14.59402143	Gekkonidae	Gekkota
Cnemaspis_gracilis	12548	5643	11.37384575	Gekkonidae	Gekkota
Cnemaspis_grismeri	12910	6010	3.320886	Gekkonidae	Gekkota
Cnemaspis_hangus	12907	6003	0.644362	Gekkonidae	Gekkota
Cnemaspis_harimau	12912	6015	1.229794	Gekkonidae	Gekkota
Cnemaspis_heteropholis	12557	5654	7.566011	Gekkonidae	Gekkota
Cnemaspis_huaseesom	12929	6035	13.68517325	Gekkonidae	Gekkota
Cnemaspis_indica	12546	5645	13.5705265	Gekkonidae	Gekkota
Cnemaspis_kallima	12699	5801	3.536656	Gekkonidae	Gekkota
Cnemaspis_kandiana	12695	5796	3.14	Gekkonidae	Gekkota
Cnemaspis_karsticola	12914	6017	2.688233	Gekkonidae	Gekkota
Cnemaspis_kendallii	12925	6030	0.649216	Gekkonidae	Gekkota
Cnemaspis_kolhapurensis	12555	5656	18.799719	Gekkonidae	Gekkota
Cnemaspis_kottiyoorensis	12556	5655	8.970733	Gekkonidae	Gekkota
Cnemaspis_kumarasinghei	12693	5794	3.655462	Gekkonidae	Gekkota
Cnemaspis_kumpoli	12943	6048	6.321142	Gekkonidae	Gekkota
Cnemaspis_latha	12695	5795	3.14	Gekkonidae	Gekkota
Cnemaspis_limayei	12553	5647	3.773398	Gekkonidae	Gekkota
Cnemaspis_limi	12923	6026	17.859284	Gekkonidae	Gekkota
Cnemaspis_lineogularis	12935	6047	14.89107857	Gekkonidae	Gekkota
Cnemaspis_littoralis	12543	5652	21.53397215	Gekkonidae	Gekkota
Cnemaspis_mahabali	12552	5649	4.433231	Gekkonidae	Gekkota
Cnemaspis_mahsuriae	12911	6016	2.252737	Gekkonidae	Gekkota
Cnemaspis_mcguirei	12910	6011	3.320886	Gekkonidae	Gekkota
Cnemaspis_modiglianii	12694	5792	3.174991	Gekkonidae	Gekkota
Cnemaspis_monachorum	12941	6051	19.913617	Gekkonidae	Gekkota
Cnemaspis_mumpuniae	12920	6022	3.360169	Gekkonidae	Gekkota
Cnemaspis_narathiwatensis	12905	6007	9.913696	Gekkonidae	Gekkota
Cnemaspis_neangthyi	12940	6044	8.022972	Gekkonidae	Gekkota
Cnemaspis_nigridia	12924	6029	8.45026	Gekkonidae	Gekkota
Cnemaspis_niyomwanae	12943	6049	6.321142	Gekkonidae	Gekkota
Cnemaspis_nuicamensis	12938	6042	7.229535	Gekkonidae	Gekkota
Cnemaspis_omari	12934	6037	3.437494	Gekkonidae	Gekkota
Cnemaspis_otai	12550	5641	5.339715	Gekkonidae	Gekkota
Cnemaspis_paripari	12924	6028	8.45026	Gekkonidae	Gekkota
Cnemaspis_pava	12697	5797	2.25478	Gekkonidae	Gekkota
Cnemaspis_pemanggilensis	12918	6024	8.479658	Gekkonidae	Gekkota
Cnemaspis_peninsularis	12921	6021	2.926693	Gekkonidae	Gekkota
Cnemaspis_perhentianensis	12914	6018	2.688233	Gekkonidae	Gekkota
Cnemaspis_phangngaensis	12933	6039	4.201822	Gekkonidae	Gekkota
Cnemaspis_phillipsi	12704	5806	2.724368	Gekkonidae	Gekkota
Cnemaspis_podihuna	12701	5805	11.993712	Gekkonidae	Gekkota
Cnemaspis_pseudomcguirei	12901	6013	14.00580945	Gekkonidae	Gekkota
Cnemaspis_psychedelica	12944	6053	23.545154	Gekkonidae	Gekkota
Cnemaspis_punctata	12702	5804	7.582574	Gekkonidae	Gekkota
Cnemaspis_punctatonuchalis	12928	6036	14.7447174	Gekkonidae	Gekkota
Cnemaspis_retigalensis	12699	5802	3.536656	Gekkonidae	Gekkota
Cnemaspis_roticanai	12934	6038	3.437494	Gekkonidae	Gekkota
Cnemaspis_samanalensis	12698	5799	1.486693	Gekkonidae	Gekkota
Cnemaspis_scalpensis	12704	5807	2.724368	Gekkonidae	Gekkota
Cnemaspis_selamatkanmerapoh	12907	6004	0.644362	Gekkonidae	Gekkota
Cnemaspis_shahruli	12909	6012	10.80181	Gekkonidae	Gekkota
Cnemaspis_siamensis	12931	6032	6.000938	Gekkonidae	Gekkota
Cnemaspis_silvula	12694	5793	3.174991	Gekkonidae	Gekkota
Cnemaspis_spinicollis	12759	5868	32.8395165	Gekkonidae	Gekkota
Cnemaspis_stongensis	12908	6005	0.764419	Gekkonidae	Gekkota
Cnemaspis_sundainsula	12917	6025	13.234639	Gekkonidae	Gekkota
Cnemaspis_temiah	12903	6009	11.32033829	Gekkonidae	Gekkota
Cnemaspis_thachanaensis	12930	6034	7.514641	Gekkonidae	Gekkota
Cnemaspis_tropidogaster	12698	5800	1.486693	Gekkonidae	Gekkota
Cnemaspis_tucdupensis	12938	6041	7.229535	Gekkonidae	Gekkota
Cnemaspis_upendrai	12697	5798	2.25478	Gekkonidae	Gekkota
Cnemaspis_uzungwae	12761	5866	21.993576	Gekkonidae	Gekkota
Cnemaspis_vandeventeri	12931	6033	6.000938	Gekkonidae	Gekkota
Cnemaspis_wynadensis	12557	5653	7.566011	Gekkonidae	Gekkota
Cnemaspis_yercaudensis	12550	5640	5.339715	Gekkonidae	Gekkota
Cnemidophorus_arenivagus	11209	4312	1.328636	Teiidae	Teioidea
Cnemidophorus_cryptus	11208	4313	2.113328	Teiidae	Teioidea
Cnemidophorus_gramivagus	11206	4316	11.75550333	Teiidae	Teioidea
Cnemidophorus_lemniscatus	11210	4315	5.768812	Teiidae	Teioidea
Cnemidophorus_murinus	11211	4317	11.777416	Teiidae	Teioidea
Cnemidophorus_ruatanus	11210	4314	5.768812	Teiidae	Teioidea
Cnemidophorus_splendidus	11209	4311	1.328636	Teiidae	Teioidea
Cnemidophorus_vanzoi	11211	4318	11.777416	Teiidae	Teioidea
Coelognathus_erythrurus	7133	226	8.190203	Colubridae	Alethinophidia
Coelognathus_flavolineatus	7134	225	6.470594	Colubridae	Alethinophidia
Coelognathus_helena	7131	228	14.076393	Colubridae	Alethinophidia
Coelognathus_radiatus	7132	227	13.900513	Colubridae	Alethinophidia
Coelognathus_subradiatus	7134	224	6.470594	Colubridae	Alethinophidia
Coeranoscincus_frontalis	11962	5059	16.485934	Scincidae	Scincoidea
Coeranoscincus_reticulatus	11960	5057	16.882692	Scincidae	Scincoidea
Coggeria_naufragus	11962	5058	16.485934	Scincidae	Scincoidea
Coleodactylus_brachystoma	13483	6591	19.360621	Sphaerodactylidae	Gekkota
Coleodactylus_elizae	13484	6590	12.412811	Sphaerodactylidae	Gekkota
Coleodactylus_meridionalis	13485	6588	5.353278	Sphaerodactylidae	Gekkota
Coleodactylus_natalensis	13485	6589	5.353278	Sphaerodactylidae	Gekkota
Coleodactylus_septentrionalis	13482	6592	36.1856478	Sphaerodactylidae	Gekkota
Coleonyx_brevis	13760	6871	14.766054	Eublepharidae	Gekkota
Coleonyx_elegans	13761	6874	20.917917	Eublepharidae	Gekkota
Coleonyx_mitratus	13761	6875	20.917917	Eublepharidae	Gekkota
Coleonyx_switaki	13759	6873	20.2111	Eublepharidae	Gekkota
Coleonyx_variegatus	13760	6872	14.766054	Eublepharidae	Gekkota
Colobodactylus_dalcyanus	11105	4214	9.069462	Gymnophthalmidae	Teioidea
Colobodactylus_taunayi	11105	4213	9.069462	Gymnophthalmidae	Teioidea
Colobosaura_kraepelini	11102	4208	13.552042	Gymnophthalmidae	Teioidea
Colobosaura_modesta	11102	4207	13.552042	Gymnophthalmidae	Teioidea
Colobosauroides_carvalhoi	11141	4247	4.488821	Gymnophthalmidae	Teioidea
Colobosauroides_cearensis	11141	4246	4.488821	Gymnophthalmidae	Teioidea
Coluber_constrictor	6956	41	5.225929	Colubridae	Alethinophidia
Compsophis_albiventris	8313	1409	5.396288	Lamprophiidae	Alethinophidia
Compsophis_boulengeri	8313	1410	5.396288	Lamprophiidae	Alethinophidia
Compsophis_fatsibe	8311	1408	6.710089	Lamprophiidae	Alethinophidia
Compsophis_infralineatus	8312	1406	4.754924	Lamprophiidae	Alethinophidia
Compsophis_laphystius	8312	1407	4.754924	Lamprophiidae	Alethinophidia
Concinnia_amplus	11951	5050	19.27046	NA	Scincoidea
Concinnia_brachysoma	11955	5045	3.116903	Scincidae	Scincoidea
Concinnia_frerei	11956	5051	18.123287	Scincidae	Scincoidea
Concinnia_martini	11954	5047	11.117958	Scincidae	Scincoidea
Concinnia_queenslandiae	11957	5054	15.453647	Scincidae	Scincoidea
Concinnia_sokosoma	11955	5046	3.116903	Scincidae	Scincoidea
Concinnia_tenuis	11952	5049	16.240718	Scincidae	Scincoidea
Concinnia_tigrinus	11953	5048	13.405462	Scincidae	Scincoidea
Congolacerta_asukului	10726	3831	16.748564	Lacertidae	Lacertoidea
Congolacerta_vauereselli	10726	3832	16.748564	Lacertidae	Lacertoidea
Coniophanes_fissidens	7830	925	6.745382	Dipsadidae	Alethinophidia
Coniophanes_imperialis	7831	924	5.917877	Dipsadidae	Alethinophidia
Coniophanes_piceivittis	7832	923	0.931725	Dipsadidae	Alethinophidia
Coniophanes_schmidti	7832	922	0.931725	Dipsadidae	Alethinophidia
Conolophus_marthae	9406	2508	4.621318	Iguanidae	Iguania
Conolophus_pallidus	9407	2506	0.711767	Iguanidae	Iguania
Conolophus_subcristatus	9407	2507	0.711767	Iguanidae	Iguania
Conophis_lineatus	7711	807	3.895117	Dipsadidae	Alethinophidia
Conophis_vittatus	7711	808	3.895117	Dipsadidae	Alethinophidia
Conopsis_biserialis	6925	8	3.774912	Colubridae	Alethinophidia
Conopsis_lineata	6925	7	3.774912	Colubridae	Alethinophidia
Conopsis_nasus	6924	9	5.070189	Colubridae	Alethinophidia
Contia_longicaudae	7879	976	6.452538	Dipsadidae	Alethinophidia
Contia_tenuis	7879	977	6.452538	Dipsadidae	Alethinophidia
Contomastix_celata	11238	4345	2.449604	Teiidae	Teioidea
Contomastix_lacertoides	11238	4344	2.449604	Teiidae	Teioidea
Contomastix_serrana	11236	4347	14.90448025	Teiidae	Teioidea
Contomastix_vacariensis	11237	4346	4.607971	Teiidae	Teioidea
Copeoglossum_arajara	11630	4729	2.06786	Scincidae	Scincoidea
Copeoglossum_aurae	11629	4730	8.919799333	Scincidae	Scincoidea
Copeoglossum_nigropunctatum	11630	4728	2.06786	Scincidae	Scincoidea
Cophosaurus_texanus	9923	3039	17.350094	Phrynosomatidae	Iguania
Cophoscincopus_simulans	11509	4627	44.696788	Scincidae	Scincoidea
Cophotis_ceylanica	9981	3080	2.316672	Agamidae	Iguania
Cophotis_dumbara	9981	3079	2.316672	Agamidae	Iguania
Corallus_annulatus	8724	1825	17.3535542	Boidae	Alethinophidia
Corallus_batesii	8728	1827	21.279632	Boidae	Alethinophidia
Corallus_caninus	8728	1828	21.279632	Boidae	Alethinophidia
Corallus_cookii	8727	1822	0.297226	Boidae	Alethinophidia
Corallus_cropanii	8723	1826	22.37152533	Boidae	Alethinophidia
Corallus_grenadensis	8727	1821	0.297226	Boidae	Alethinophidia
Corallus_hortulana	8726	1823	1.357501	Boidae	Alethinophidia
Corallus_ruschenbergerii	8725	1824	5.79723525	Boidae	Alethinophidia
Cordylosaurus_subtessellatus	12409	5524	47.525545	Gerrhosauridae	Scincoidea
Cordylus_aridus	12347	5451	3.469226	Cordylidae	Scincoidea
Cordylus_beraduccii	12338	5439	10.941135	Cordylidae	Scincoidea
Cordylus_cordylus	12349	5455	8.156256	Cordylidae	Scincoidea
Cordylus_imkeae	12346	5452	10.836374	Cordylidae	Scincoidea
Cordylus_jonesii	12341	5445	12.480607	Cordylidae	Scincoidea
Cordylus_machadoi	12342	5449	6.135224	Cordylidae	Scincoidea
Cordylus_macropholis	12343	5457	16.60722075	Cordylidae	Scincoidea
Cordylus_marunguensis	12339	5442	9.198471	Cordylidae	Scincoidea
Cordylus_mclachlani	12345	5453	14.897386	Cordylidae	Scincoidea
Cordylus_meculae	12340	5444	8.740806	Cordylidae	Scincoidea
Cordylus_minor	12347	5450	3.469226	Cordylidae	Scincoidea
Cordylus_namakuiyus	12342	5448	6.135224	Cordylidae	Scincoidea
Cordylus_niger	12348	5456	11.35643467	Cordylidae	Scincoidea
Cordylus_oelofseni	12349	5454	8.156256	Cordylidae	Scincoidea
Cordylus_rhodesianus	12341	5446	12.480607	Cordylidae	Scincoidea
Cordylus_rivae	12338	5440	10.941135	Cordylidae	Scincoidea
Cordylus_tropidosternum	12340	5443	8.740806	Cordylidae	Scincoidea
Cordylus_ukingensis	12339	5441	9.198471	Cordylidae	Scincoidea
Cordylus_vittifer	12334	5447	17.48592156	Cordylidae	Scincoidea
Coronella_austriaca	7087	174	7.191017	Colubridae	Alethinophidia
Coronella_brachyura	7290	382	9.565938	Colubridae	Alethinophidia
Coronella_girondica	7087	173	7.191017	Colubridae	Alethinophidia
Correlophus_ciliatus	13660	6770	8.914731	Diplodactylidae	Gekkota
Correlophus_sarasinorum	13660	6769	8.914731	Diplodactylidae	Gekkota
Corucia_zebrata	11688	4837	38.16234083	Scincidae	Scincoidea
Coryphophylax_subcristatus	9964	3063	23.62047	Agamidae	Iguania
Corytophanes_cristatus	9456	2562	7.580346	Iguanidae	Iguania
Corytophanes_hernandesii	9455	2564	16.102883	Iguanidae	Iguania
Corytophanes_percarinatus	9456	2563	7.580346	Iguanidae	Iguania
Crenadactylus_naso	13634	6744	5.955255	Diplodactylidae	Gekkota
Crenadactylus_ocellatus	13633	6746	11.11631833	Diplodactylidae	Gekkota
Crenadactylus_rostralis	13634	6745	5.955255	Diplodactylidae	Gekkota
Cricosaura_typica	12412	5556	158.1625001	Xantusiidae	Scincoidea
Crisantophis_nevermanni	7712	969	19.05096173	Dipsadidae	Alethinophidia
Cristidorsa_planidorsata	9946	3082	34.32226084	Agamidae	Iguania
Crocodilurus_amazonicus	11243	4357	19.516866	Teiidae	Teioidea
Crossobamon_eversmanni	13303	6410	12.294259	Gekkonidae	Gekkota
Crossobamon_orientalis	13310	6416	14.119284	Gekkonidae	Gekkota
Crotalus_adamanteus	8480	1572	4.173833	Viperidae	Alethinophidia
Crotalus_aquilus	8491	1581	1.536212	Viperidae	Alethinophidia
Crotalus_armstrongi	8492	1585	1.152031	Viperidae	Alethinophidia
Crotalus_atrox	8482	1573	1.957674	Viperidae	Alethinophidia
Crotalus_basiliscus	8466	1557	3.776385	Viperidae	Alethinophidia
Crotalus_catalinensis	8482	1574	1.957674	Viperidae	Alethinophidia
Crotalus_cerastes	8493	1589	6.439901	Viperidae	Alethinophidia
Crotalus_cerberus	8476	1567	1.445882	Viperidae	Alethinophidia
Crotalus_concolor	8479	1564	0.730596	Viperidae	Alethinophidia
Crotalus_culminatus	8461	1554	3.277539833	Viperidae	Alethinophidia
Crotalus_durissus	8464	1551	1.060679	Viperidae	Alethinophidia
Crotalus_enyo	8493	1588	6.439901	Viperidae	Alethinophidia
Crotalus_ericsmithi	8470	1559	2.460982	Viperidae	Alethinophidia
Crotalus_helleri	8478	1565	0.837979	Viperidae	Alethinophidia
Crotalus_horridus	8468	1562	6.319571	Viperidae	Alethinophidia
Crotalus_intermedius	8484	1578	3.484879	Viperidae	Alethinophidia
Crotalus_lannomi	8470	1560	2.460982	Viperidae	Alethinophidia
Crotalus_lepidus	8489	1583	3.603107	Viperidae	Alethinophidia
Crotalus_lutosus	8479	1563	0.730596	Viperidae	Alethinophidia
Crotalus_mitchellii	8480	1571	4.173833	Viperidae	Alethinophidia
Crotalus_molossus	8467	1555	3.335189	Viperidae	Alethinophidia
Crotalus_morulus	8491	1580	1.536212	Viperidae	Alethinophidia
Crotalus_oreganus	8477	1566	1.023117	Viperidae	Alethinophidia
Crotalus_polystictus	8486	1587	6.9679605	Viperidae	Alethinophidia
Crotalus_pricei	8483	1579	4.894176	Viperidae	Alethinophidia
Crotalus_pusillus	8492	1584	1.152031	Viperidae	Alethinophidia
Crotalus_ravus	8487	1586	5.880074429	Viperidae	Alethinophidia
Crotalus_ruber	8481	1575	2.334077333	Viperidae	Alethinophidia
Crotalus_scutulatus	8474	1569	3.194401	Viperidae	Alethinophidia
Crotalus_simus	8465	1549	0.684177	Viperidae	Alethinophidia
Crotalus_stejnegeri	8469	1561	3.180529	Viperidae	Alethinophidia
Crotalus_tancitarensis	8485	1577	0.720746	Viperidae	Alethinophidia
Crotalus_tigris	8473	1570	4.313410875	Viperidae	Alethinophidia
Crotalus_totonacus	8467	1556	3.335189	Viperidae	Alethinophidia
Crotalus_transversus	8485	1576	0.720746	Viperidae	Alethinophidia
Crotalus_triseriatus	8490	1582	2.4626	Viperidae	Alethinophidia
Crotalus_tzabcan	8462	1553	2.609984	Viperidae	Alethinophidia
Crotalus_unicolor	8465	1550	0.684177	Viperidae	Alethinophidia
Crotalus_vegrandis	8463	1552	1.213337	Viperidae	Alethinophidia
Crotalus_viridis	8475	1568	2.047833	Viperidae	Alethinophidia
Crotalus_willardi	8459	1558	6.3091445	Viperidae	Alethinophidia
Crotaphopeltis_hippocrepis	7149	241	10.841353	Colubridae	Alethinophidia
Crotaphopeltis_hotamboeia	7150	240	7.799833	Colubridae	Alethinophidia
Crotaphopeltis_tornieri	7150	239	7.799833	Colubridae	Alethinophidia
Crotaphytus_antiquus	9445	2554	9.725304	Iguanidae	Iguania
Crotaphytus_bicinctores	9443	2547	4.602765	Iguanidae	Iguania
Crotaphytus_collaris	9444	2548	0.826163	Iguanidae	Iguania
Crotaphytus_dickersonae	9441	2550	9.9241836	Iguanidae	Iguania
Crotaphytus_grismeri	9447	2551	0.649609	Iguanidae	Iguania
Crotaphytus_insularis	9446	2553	2.287543	Iguanidae	Iguania
Crotaphytus_nebrius	9443	2546	4.602765	Iguanidae	Iguania
Crotaphytus_reticulatus	9444	2549	0.826163	Iguanidae	Iguania
Crotaphytus_vestigium	9447	2552	0.649609	Iguanidae	Iguania
Cryophis_hallbergi	7719	909	12.06717685	Dipsadidae	Alethinophidia
Cryptactites_peringueyi	12732	5836	17.901372	Gekkonidae	Gekkota
Cryptoblepharus_adamsi	11360	4463	12.127652	Scincidae	Scincoidea
Cryptoblepharus_africanus	11353	4448	1.348515	Scincidae	Scincoidea
Cryptoblepharus_ater	11355	4451	4.919437	Scincidae	Scincoidea
Cryptoblepharus_boutonii	11355	4450	4.919437	Scincidae	Scincoidea
Cryptoblepharus_burdeni	11347	4458	12.41989543	Scincidae	Scincoidea
Cryptoblepharus_carnabyi	11371	4468	3.738149	Scincidae	Scincoidea
Cryptoblepharus_cognatus	11351	4447	0.958631	Scincidae	Scincoidea
Cryptoblepharus_daedalos	11372	4470	7.89504	Scincidae	Scincoidea
Cryptoblepharus_egeriae	11367	4475	15.65029163	Scincidae	Scincoidea
Cryptoblepharus_eximius	11358	4455	7.827548	Scincidae	Scincoidea
Cryptoblepharus_gloriosus	11352	4446	0.945934	Scincidae	Scincoidea
Cryptoblepharus_juno	11372	4471	7.89504	Scincidae	Scincoidea
Cryptoblepharus_keiensis	11366	4465	7.431128	Scincidae	Scincoidea
Cryptoblepharus_leschenault	11364	4467	16.32634975	Scincidae	Scincoidea
Cryptoblepharus_megastictus	11373	4473	6.736258	Scincidae	Scincoidea
Cryptoblepharus_mertensi	11363	4459	8.865514	Scincidae	Scincoidea
Cryptoblepharus_metallicus	11371	4469	3.738149	Scincidae	Scincoidea
Cryptoblepharus_nigropunctatus	11359	4454	7.738132	Scincidae	Scincoidea
Cryptoblepharus_novaeguineae	11366	4464	7.431128	Scincidae	Scincoidea
Cryptoblepharus_novocaledonicus	11357	4456	9.004496	Scincidae	Scincoidea
Cryptoblepharus_novohebridicus	11356	4457	9.8195368	Scincidae	Scincoidea
Cryptoblepharus_pannosus	11361	4462	11.933592	Scincidae	Scincoidea
Cryptoblepharus_plagiocephalus	11369	4472	11.6979594	Scincidae	Scincoidea
Cryptoblepharus_poecilopleurus	11359	4453	7.738132	Scincidae	Scincoidea
Cryptoblepharus_quinquetaeniatus	11352	4445	0.945934	NA	Scincoidea
Cryptoblepharus_ruber	11373	4474	6.736258	Scincidae	Scincoidea
Cryptoblepharus_tytthos	11363	4460	8.865514	Scincidae	Scincoidea
Cryptoblepharus_virgatus	11354	4452	9.809671	Scincidae	Scincoidea
Cryptoblepharus_voeltzkowi	11353	4449	1.348515	Scincidae	Scincoidea
Cryptoblepharus_yulensis	11365	4466	13.68696	Scincidae	Scincoidea
Cryptoblepharus_zoticus	11362	4461	10.162362	Scincidae	Scincoidea
Cryptophis_nigrescens	7978	1063	5.71135	Elapidae	Alethinophidia
Ctenoblepharys_adspersa	8990	2334	65.42773468	Iguanidae	Iguania
Ctenophorus_adelaidensis	10248	3350	2.735977	Agamidae	Iguania
